# timeInterval, linkID, cellName, groupID, groupSizeOnLink 
6, 185, C17, 1, 0.18020424585188374
6, 184, C17, 1, 2.315233208932165E-9
6, 183, C21, 1, 0.006450006000010546
6, 179, C21, 1, 0.006450006000010546
6, 82, C15, 0, 0.0010750818892701513
6, 80, C15, 0, 0.0010750818892701513
6, 79, C12, 0, 5.7016969702965E-4
6, 74, C12, 0, 5.7016969702965E-4
6, 72, C12, 0, 5.7016969702965E-4
6, 69, C10, 0, 5.7016969702965E-4
6, 68, C10, 0, 8.063114410714387E-4
6, 67, C10, 0, 0.0010750818892701513
6, 66, C10, 0, 8.063114410714387E-4
6, 65, C10, 0, 3.8590123673617006E-10
6, 64, C10, 0, 0.028823192510837713
6, 63, C10, 0, 2.8942593620959313E-10
6, 62, C10, 0, 0.028823192510837713
6, 61, C10, 0, 2.046627270250103E-10
6, 60, C10, 0, 0.029767759571768075
6, 58, C9, 0, 8.063114410714387E-4
6, 57, C9, 0, 8.063114410714387E-4
6, 56, C9, 0, 0.01444321144030015
6, 54, C9, 0, 0.01444321144030015
6, 53, C8, 0, 1.0346100839042201E-8
6, 52, C8, 0, 5.046441575602782E-8
6, 51, C8, 0, 1.8114229851495354E-14
6, 50, C8, 0, 0.054421454213407376
6, 49, C8, 0, 3.4525536126085222E-15
6, 48, C8, 0, 0.08771508224779795
6, 47, C7, 0, 5.184398707560458E-9
6, 46, C7, 0, 0.14381401286629425
6, 44, C7, 0, 3.364598476609875E-7
6, 43, C7, 0, 1.1103210376632986E-11
6, 42, C7, 0, 0.9528694819943806
6, 41, C6, 0, 4.171468712774331E-11
6, 40, C6, 0, 1.2546025567297482E-5
6, 39, C6, 0, 9.644709926822678E-15
6, 38, C6, 0, 1.0306663325265496E-4
6, 36, C6, 0, 0.09334365000694708
6, 34, C5, 0, 0.07491775737659774
6, 32, C5, 0, 5.188847749752429E-8
6, 30, C5, 0, 0.40075742562018657
6, 29, C4, 0, 2.588820641304131E-12
6, 28, C4, 1, 1.4745367289034115
6, 27, C4, 0, 0.011392367016074063
6, 26, C4, 1, 0.011511372685683577
6, 25, C4, 1, 1.528860598849379E-5
6, 25, C4, 0, 3.184147265268184E-6
6, 24, C4, 0, 9.546069590048887E-6
6, 23, C4, 0, 1.9791987429995509E-16
6, 22, C4, 1, 8.572966262609842E-10
6, 22, C4, 0, 2.3190784650805264E-5
6, 21, C4, 1, 0.028794570212178575
6, 20, C4, 1, 0.003336554453483497
6, 20, C4, 0, 0.020939485389704797
6, 18, C3, 0, 0.028457878415062532
6, 16, C3, 0, 0.029570188838770356
6, 14, C3, 0, 7.244308218268541E-9
6, 11, C2, 1, 1.4822389234315122E-13
6, 10, C2, 1, 1.0569311092811895
6, 10, C2, 0, 4.0289894750999863E-4
6, 5, C1, 1, 1.1064448396845911E-15
6, 4, C1, 1, 5.767456483373037E-11
6, 4, C1, 0, 0.2873511853754428
6, 0, C1, 1, 1.8288923101412091
6, 0, C1, 0, 7.6888612281741295
7, 207, C14, 1, 6.391815557806157E-6
7, 206, C14, 1, 1.0139525262149293E-18
7, 205, C14, 1, 0.3607895402430172
7, 204, C14, 1, 3.343085212477374E-9
7, 203, C14, 1, 6.300250351597194
7, 199, C13, 1, 6.912101499048411E-12
7, 198, C13, 1, 2.960890306868113E-11
7, 197, C13, 1, 0.0046940738956949375
7, 189, C17, 1, 0.20176679686412305
7, 188, C17, 1, 1.1576161889255424E-9
7, 187, C17, 1, 1.157616188938257E-9
7, 186, C17, 1, 0.051966589072848034
7, 185, C17, 1, 0.05277582087024382
7, 183, C21, 1, 0.04551658538806986
7, 182, C21, 1, 5.788082502921562E-10
7, 181, C21, 1, 0.002280506712109158
7, 180, C21, 1, 0.001612501355300574
7, 179, C21, 1, 0.04740557714527296
7, 178, C21, 1, 8.18589141321604E-10
7, 177, C22, 1, 0.002280506712109158
7, 168, C23, 1, 0.001612501355300574
7, 165, C23, 1, 0.001612501355300574
7, 159, C23, 1, 0.001612501355300574
7, 94, C19, 0, 2.534087163349004E-4
7, 92, C19, 0, 2.534087163349004E-4
7, 90, C16, 0, 3.5836058687880706E-4
7, 89, C16, 0, 3.5836058687880706E-4
7, 88, C16, 0, 2.8508479723957303E-4
7, 86, C16, 0, 2.8508479723957303E-4
7, 85, C15, 0, 2.534087163349004E-4
7, 84, C15, 0, 3.5836058687880706E-4
7, 83, C15, 0, 1.286337301876739E-10
7, 82, C15, 0, 0.014696681103931788
7, 81, C15, 0, 9.096119840671046E-11
7, 80, C15, 0, 0.01501153675323604
7, 79, C12, 0, 1.6801853726969623E-11
7, 77, C12, 0, 2.191587717187749E-13
7, 76, C12, 0, 0.0011403385745323456
7, 74, C12, 0, 1.6801853726969623E-11
7, 73, C12, 0, 1.0233134510722519E-10
7, 72, C12, 0, 0.021856086459311697
7, 70, C11, 0, 0.011017741064646317
7, 69, C10, 0, 2.8160583486642437E-15
7, 68, C10, 0, 0.02227454371591802
7, 67, C10, 0, 3.1485564930428857E-4
7, 66, C10, 0, 0.02251068545995981
7, 65, C10, 0, 1.856869299460279E-15
7, 64, C10, 0, 0.031013123680655504
7, 63, C10, 0, 7.75694202159322E-9
7, 62, C10, 0, 1.113217783953329E-8
7, 61, C10, 0, 2.7121687494906608E-15
7, 60, C10, 0, 0.03973110820057398
7, 59, C9, 0, 1.846617772818457E-6
7, 58, C9, 0, 4.770446080095635E-5
7, 57, C9, 0, 1.1876920889065797E-14
7, 56, C9, 0, 1.370015126113516E-4
7, 55, C9, 0, 8.469882021854145E-12
7, 54, C9, 0, 0.8224479298304999
7, 53, C8, 0, 3.99590462258694E-15
7, 52, C8, 0, 0.05442154617084273
7, 50, C8, 0, 2.369753084740419E-8
7, 48, C8, 0, 0.09170775245725404
7, 47, C7, 0, 4.917676846676124E-11
7, 46, C7, 0, 1.2482462498575157E-5
7, 44, C7, 0, 0.026005553587687517
7, 42, C7, 0, 0.6114233304664307
7, 40, C6, 0, 1.0310126370934727E-4
7, 38, C6, 0, 5.309531578863078E-9
7, 36, C6, 0, 0.042129062619767454
7, 35, C5, 0, 1.9991754163428327E-11
7, 32, C5, 0, 1.0563901763389145E-4
7, 30, C5, 0, 0.16663079702767028
7, 28, C4, 1, 1.0796568354004312
7, 27, C4, 0, 0.0033498904563829127
7, 26, C4, 1, 0.003400146790124749
7, 25, C4, 1, 4.982438948093412E-6
7, 24, C4, 0, 0.008067471259061213
7, 22, C4, 1, 7.995428088641854E-10
7, 21, C4, 1, 0.010817423190868682
7, 20, C4, 1, 9.811035674286072E-4
7, 20, C4, 0, 0.006560066024725726
7, 19, C3, 0, 7.921985937770464E-14
7, 18, C3, 0, 1.3521392123990324E-6
7, 16, C3, 0, 0.09962770907874197
7, 15, C3, 0, 1.039455298212765E-15
7, 14, C3, 0, 1.9004732532628817E-4
7, 11, C2, 1, 1.3271829920359427E-13
7, 10, C2, 1, 0.7349999866502703
7, 10, C2, 0, 3.0892184119736883
7, 5, C1, 1, 3.0949501939915252E-15
7, 5, C1, 0, 1.444773595697117E-13
7, 4, C1, 1, 5.592066051505779E-10
7, 4, C1, 0, 0.19672980588014463
7, 0, C1, 1, 1.0939553173116836
7, 0, C1, 0, 4.599106561929442
8, 207, C14, 1, 2.5605214435902742E-6
8, 205, C14, 1, 0.36079337155298613
8, 204, C14, 1, 2.364145593521301E-11
8, 203, C14, 1, 7.3822027953792215
8, 198, C13, 1, 5.872937368619174E-14
8, 197, C13, 1, 0.001374737774919192
8, 189, C17, 1, 0.205086059369086
8, 188, C17, 1, 9.326714547951817E-9
8, 187, C17, 1, 9.326714547951883E-9
8, 186, C17, 1, 0.06440641707987382
8, 185, C17, 1, 0.01545627993034294
8, 184, C17, 1, 4.465289538561764E-9
8, 183, C21, 1, 0.012439845888696288
8, 182, C21, 1, 1.4691645900516155E-16
8, 181, C21, 1, 1.2611566996388834E-8
8, 179, C21, 1, 0.026323359248641896
8, 177, C22, 1, 0.0351345525290564
8, 176, C22, 1, 4.092944972025593E-10
8, 175, C24, 1, 5.375003231428331E-4
8, 174, C24, 1, 0.0011402531514073304
8, 173, C24, 1, 5.375003231428331E-4
8, 171, C24, 1, 0.0011402531514073304
8, 169, C23, 1, 2.894039693235067E-10
8, 167, C23, 1, 8.062502435443331E-4
8, 166, C23, 1, 1.9293603726105408E-10
8, 165, C23, 1, 0.02389853747169477
8, 164, C23, 1, 1.9293603726105408E-10
8, 163, C23, 1, 8.062502435443331E-4
8, 162, C23, 1, 1.364315031485334E-10
8, 161, C23, 1, 5.375003231428331E-4
8, 160, C23, 1, 3.8008439517173544E-4
8, 159, C23, 1, 0.024370785368617136
8, 158, C23, 1, 1.364315031485334E-10
8, 151, C25, 1, 3.8008439517173544E-4
8, 149, C25, 1, 3.8008439517173544E-4
8, 106, C29, 0, 5.9731242945685556E-5
8, 104, C29, 0, 5.9731242945685556E-5
8, 103, C20, 0, 8.446956200483486E-5
8, 102, C20, 0, 2.7997672456022614E-4
8, 100, C20, 0, 8.446956200483486E-5
8, 98, C20, 0, 2.7997672456022614E-4
8, 97, C19, 0, 5.9731242945685556E-5
8, 96, C19, 0, 8.446956200483486E-5
8, 95, C19, 0, 3.032039584106256E-11
8, 94, C19, 0, 0.005486758320087411
8, 93, C19, 0, 2.1440562579076703E-11
8, 92, C19, 0, 0.0055609732861446924
8, 91, C16, 0, 1.0049779960341579E-10
8, 90, C16, 0, 0.015235169137119914
8, 88, C16, 0, 2.8944736082611484E-10
8, 87, C16, 0, 2.152319438237218E-13
8, 86, C16, 0, 0.023104302034480523
8, 85, C15, 0, 1.9694749232838642E-9
8, 84, C15, 0, 5.275379885376284E-9
8, 83, C15, 0, 1.893600517633001E-15
8, 82, C15, 0, 0.023465589862786025
8, 81, C15, 0, 6.838575392494926E-16
8, 80, C15, 0, 0.027861968593250422
8, 79, C12, 0, 2.1598161655486455E-11
8, 76, C12, 0, 0.0113517003459569
8, 74, C12, 0, 3.8721704205885433E-11
8, 72, C12, 0, 0.05036973461433701
8, 70, C11, 0, 0.5815288386180772
8, 69, C10, 0, 3.619938873060428E-15
8, 68, C10, 0, 7.725389078979487E-7
8, 67, C10, 0, 9.221072449291603E-5
8, 66, C10, 0, 0.006953349385191858
8, 65, C10, 0, 1.9979506857654352E-15
8, 64, C10, 0, 0.11901626260364973
8, 63, C10, 0, 4.9736921933617646E-11
8, 62, C10, 0, 9.149368250898212E-11
8, 61, C10, 0, 1.6902504571505206E-12
8, 60, C10, 0, 0.011890809384964948
8, 59, C9, 0, 9.74665752714429E-5
8, 58, C9, 0, 2.2507629730794193E-16
8, 56, C9, 0, 0.431374118245197
8, 55, C9, 0, 3.498125360584947E-11
8, 54, C9, 0, 0.24179318486842
8, 53, C8, 0, 1.533470964967892E-14
8, 52, C8, 0, 0.02600557573337905
8, 50, C8, 0, 1.0730451629676103E-8
8, 48, C8, 0, 0.056752098783430426
8, 47, C7, 0, 7.230003943744368E-5
8, 44, C7, 0, 0.11757838933119517
8, 43, C7, 0, 2.5952115889822562E-11
8, 42, C7, 0, 0.17931734018557322
8, 40, C6, 0, 1.0562664364092941E-4
8, 38, C6, 0, 4.560477898670692E-9
8, 36, C6, 0, 0.02504322919004892
8, 35, C5, 0, 9.038831826883469E-11
8, 32, C5, 0, 1.5056056442443476E-4
8, 30, C5, 0, 0.11910147167739055
8, 28, C4, 1, 0.6569998240337354
8, 27, C4, 0, 9.8130932140298E-4
8, 26, C4, 1, 0.0010010132343780903
8, 25, C4, 1, 1.481582559883089E-6
8, 24, C4, 0, 0.0025590104862595084
8, 23, C4, 0, 1.8167041065338767E-12
8, 22, C4, 1, 5.039207444422342E-10
8, 22, C4, 0, 9.780364740293795E-7
8, 21, C4, 1, 0.00386105117201987
8, 20, C4, 1, 2.874022564364591E-4
8, 20, C4, 0, 2.3608028916104806
8, 19, C3, 0, 1.1556861403587877E-13
8, 18, C3, 0, 3.184735930862606E-8
8, 16, C3, 0, 0.1622354477253435
8, 15, C3, 0, 2.448263890655514E-17
8, 14, C3, 0, 2.845396292729734E-4
8, 11, C2, 1, 1.176318940718441E-14
8, 10, C2, 1, 0.82723400129692
8, 10, C2, 0, 3.8470612296518354
8, 5, C1, 1, 8.951774023902706E-15
8, 5, C1, 0, 3.0786180591299357E-14
8, 4, C1, 1, 5.69657790613914E-10
8, 4, C1, 0, 0.06391093229380791
8, 0, C1, 1, 0.3524785763728946
8, 0, C1, 0, 1.4818580867816706
9, 207, C14, 1, 1.2940222687533658E-6
9, 205, C14, 1, 0.360794638051775
9, 204, C14, 1, 1.7216274345763213E-13
9, 203, C14, 1, 8.004145327535182
9, 199, C13, 1, 4.5461044248077397E-13
9, 198, C13, 1, 1.2525361508211239E-16
9, 197, C13, 1, 4.026148696813344E-4
9, 189, C17, 1, 0.20605810830965218
9, 188, C17, 1, 1.1559355306507389E-8
9, 187, C17, 1, 1.1559355306507389E-8
9, 186, C17, 1, 0.06986537738030849
9, 185, C17, 1, 0.004526629531214847
9, 183, C21, 1, 0.00545897876077709
9, 182, C21, 1, 8.497605344881964E-22
9, 181, C21, 1, 3.119279538413876E-6
9, 180, C21, 1, 4.7815612782304295E-12
9, 179, C21, 1, 0.007720925745637815
9, 178, C21, 1, 1.1196670850336527E-12
9, 177, C22, 1, 0.018611005489433494
9, 175, C24, 1, 1.9979022523074077E-11
9, 173, C24, 1, 0.025988992091743397
9, 172, C24, 1, 2.41180866312739E-10
9, 171, C24, 1, 0.03600598218730961
9, 170, C24, 1, 5.165269973514491E-13
9, 168, C23, 1, 2.232644367718119E-9
9, 167, C23, 1, 2.36123821326017E-4
9, 166, C23, 1, 3.079217859259409E-15
9, 165, C23, 1, 0.006219921825634777
9, 164, C23, 1, 4.8972145639656246E-17
9, 163, C23, 1, 6.821571484516404E-11
9, 162, C23, 1, 1.144849705523174E-15
9, 160, C23, 1, 3.092967707036897E-9
9, 159, C23, 1, 0.013357312500590449
9, 157, C26, 1, 6.719055466219716E-4
9, 156, C26, 1, 1.266947832315244E-4
9, 155, C26, 1, 1.266947832315244E-4
9, 153, C26, 1, 6.719055466219716E-4
9, 151, C25, 1, 0.009288570963104285
9, 150, C25, 1, 4.547716227482698E-11
9, 149, C25, 1, 0.009399885012970252
9, 148, C25, 1, 3.215841734993931E-11
9, 147, C25, 1, 1.266947832315244E-4
9, 146, C25, 1, 8.959010438245194E-5
9, 136, C27, 1, 8.959010438245194E-5
9, 134, C27, 1, 8.959010438245194E-5
9, 119, C31, 0, 1.9910409550660198E-5
9, 117, C31, 0, 1.9910409550660198E-5
9, 116, C31, 0, 1.4122519284871424E-4
9, 114, C31, 0, 1.4122519284871424E-4
9, 112, C29, 0, 7.58066552145815E-12
9, 109, C29, 0, 2.1118968883497365E-5
9, 108, C29, 0, 1.9910409550660198E-5
9, 107, C29, 0, 7.146852482781143E-12
9, 106, C29, 0, 0.00200840920874705
9, 105, C29, 0, 7.58066552145815E-12
9, 104, C29, 0, 0.00202590249876441
9, 103, C20, 0, 4.479090951467099E-12
9, 102, C20, 0, 5.864468147411716E-9
9, 101, C20, 0, 5.0692860816045435E-11
9, 100, C20, 0, 0.005826464191700948
9, 99, C20, 0, 1.0856678469059735E-13
9, 98, C20, 0, 0.031739445297714344
9, 97, C19, 0, 7.209195925102614E-10
9, 96, C19, 0, 1.9694742148257226E-9
9, 95, C19, 0, 7.069438549813222E-16
9, 94, C19, 0, 0.009851063358500407
9, 93, C19, 0, 2.533327246775903E-16
9, 92, C19, 0, 0.011479687068235982
9, 90, C16, 0, 0.023461657576452827
9, 88, C16, 0, 2.8813545199710454E-9
9, 86, C16, 0, 0.06516335928003301
9, 85, C15, 0, 7.573001242964827E-12
9, 84, C15, 0, 3.932268294040669E-6
9, 83, C15, 0, 3.0229289591560476E-15
9, 82, C15, 0, 2.648553498462179E-4
9, 80, C15, 0, 0.1318281942510621
9, 79, C12, 0, 6.463943115166801E-12
9, 76, C12, 0, 0.5848529492732938
9, 74, C12, 0, 6.464537004001031E-12
9, 72, C12, 0, 0.008408387662986712
9, 70, C11, 0, 0.17095134277748453
9, 69, C10, 0, 1.0833828975393233E-15
9, 68, C10, 0, 9.222287663933357E-4
9, 67, C10, 0, 2.7005447513158695E-5
9, 66, C10, 0, 0.43265074572913087
9, 64, C10, 0, 0.0659955365821996
9, 63, C10, 0, 1.5454589981560746E-7
9, 62, C10, 0, 5.0734030282652296E-11
9, 61, C10, 0, 5.058617015504307E-13
9, 60, C10, 0, 0.0036237615953700767
9, 59, C9, 0, 2.86521335006721E-5
9, 58, C9, 0, 7.086954576720559E-13
9, 56, C9, 0, 0.12650912577305154
9, 55, C9, 0, 1.0284676018351913E-11
9, 54, C9, 0, 0.07108412921742512
9, 53, C8, 0, 8.503227790247913E-15
9, 52, C8, 0, 0.11765069992018147
9, 50, C8, 0, 6.394532628952041E-9
9, 48, C8, 0, 0.03443532038073888
9, 47, C7, 0, 2.120343895409412E-5
9, 44, C7, 0, 0.08404063469124075
9, 43, C7, 0, 7.610986099858524E-12
9, 42, C7, 0, 0.0526960576119734
9, 40, C6, 0, 1.5053998406732406E-4
9, 38, C6, 0, 5.675159493240805E-7
9, 36, C6, 0, 1.5883764718035087
9, 35, C5, 0, 6.460618893655215E-11
9, 32, C5, 0, 2.45170516040549E-4
9, 30, C5, 0, 0.14935777349203927
9, 28, C4, 1, 0.702095929288572
9, 27, C4, 0, 3.251269141667305E-4
9, 26, C4, 1, 3.330562209131193E-4
9, 25, C4, 1, 2.886088571340692E-7
9, 24, C4, 0, 0.0010797194871208905
9, 22, C4, 1, 1.5324343985533945E-10
9, 22, C4, 0, 4.720012082698638E-7
9, 21, C4, 1, 0.0014711332211198734
9, 20, C4, 1, 9.522197203441088E-5
9, 20, C4, 0, 3.323506241766408
9, 19, C3, 0, 8.028449876432305E-14
9, 18, C3, 0, 4.768199605181723E-8
9, 16, C3, 0, 0.11097167417313132
9, 15, C3, 0, 3.665550667380513E-17
9, 14, C3, 0, 5.789186241355219E-5
9, 10, C2, 1, 0.5137481605567293
9, 10, C2, 0, 2.777615856174103
9, 5, C1, 1, 3.4973340009957965E-15
9, 5, C1, 0, 8.089860587225572E-16
9, 4, C1, 1, 1.8911688319635841E-10
9, 4, C1, 0, 0.0012193813981064955
9, 0, C1, 1, 0.002176947015746561
9, 0, C1, 0, 0.009152120883416269
10, 207, C14, 1, 7.826010452017158E-14
10, 205, C14, 1, 0.36079520471790705
10, 204, C14, 1, 1.7216274345830369E-13
10, 203, C14, 1, 8.611540274276424
10, 198, C13, 1, 3.668260873704814E-17
10, 197, C13, 1, 1.1791247483400689E-4
10, 189, C17, 1, 0.2063427366376604
10, 188, C17, 1, 1.2539103359229984E-8
10, 187, C17, 1, 1.2539103359229984E-8
10, 186, C17, 1, 0.07305943805441699
10, 185, C17, 1, 0.0013256990042399832
10, 184, C17, 1, 1.1465147007333614E-9
10, 183, C21, 1, 6.840615467602339E-6
10, 182, C21, 1, 4.0104607856631085E-19
10, 181, C21, 1, 9.149183538866549E-7
10, 179, C21, 1, 0.002261216436966495
10, 177, C22, 1, 0.005458808887234941
10, 175, C24, 1, 4.909099930405901E-12
10, 174, C24, 1, 6.680428288134465E-9
10, 173, C24, 1, 0.006385822555617193
10, 171, C24, 1, 0.029155950792261957
10, 167, C23, 1, 6.91527964723462E-5
10, 166, C23, 1, 3.7413748002309836E-13
10, 165, C23, 1, 1.1666277651219087E-5
10, 163, C23, 1, 1.1424022492861515E-15
10, 162, C23, 1, 6.084986929520559E-16
10, 161, C23, 1, 1.070289577153557E-6
10, 160, C23, 1, 3.6305732219228366E-12
10, 159, C23, 1, 0.009362334727743327
10, 156, C26, 1, 7.2094532612719704E-12
10, 155, C26, 1, 0.010050062998905781
10, 154, C26, 1, 1.0801207667637322E-10
10, 153, C26, 1, 0.05177347730329741
10, 152, C26, 1, 2.313249574740196E-13
10, 151, C25, 1, 0.0047227005228597544
10, 150, C25, 1, 1.1543277481064742E-17
10, 149, C25, 1, 0.007475613445441727
10, 148, C25, 1, 1.632404074640679E-17
10, 147, C25, 1, 3.215840578193593E-11
10, 145, C28, 1, 3.0091074192803647E-4
10, 144, C28, 1, 4.479503611202307E-5
10, 143, C28, 1, 4.479503611202307E-5
10, 141, C28, 1, 3.0091074192803647E-4
