cellName,startTime,endTime,percentage
C185940137118594013905,0,0,0
C185940137918594013840,0,0,0
C185940137918594013841,0,0,0
C185940137918594013842,0,0,0
C185940137918594013843,0,0,0
C185940137918594013844,0,0,0
C185940137918594013845,0,0,0
C185940137918594013846,0,0,0
C185940137918594013847,0,0,0
C185940138418594013860,0,0,0
C185940138418594013861,0,0,0
C185940138418594013862,0,0,0
C185940138418594013863,0,0,0
C185940138418594013864,0,0,0
C185940138418594013865,0,0,0
C183396227818339622860,0,0,0
C183396228618339622910,0,0,0
C183396229118608413040,0,0,0
C183396229118608413041,0,0,0
C183396229118608413042,0,0,0
C183396229118608413043,0,0,0
C183396229118608413044,0,0,0
C183396229118608413045,0,0,0
C183396229118608413046,0,0,0
C183396229118608413047,0,0,0
C183396229118608413048,0,0,0
C183396229118608413049,0,0,0
C1833962291186084130410,0,0,0
C1833962291186084130411,0,0,0
C1833962291186084130412,0,0,0
C1833962291186084130413,0,0,0
C186090484618609048910,0,0,0
C186090484618609048911,0,0,0
C186090484618609048912,0,0,0
C186090484618609048913,0,0,0
C186090484618609048914,0,0,0
C186090484618609048915,0,0,0
C186090484618609048916,0,0,0
C186090484618609048917,0,0,0
C186090484616097668250,0,0,0
C186090484616097668251,0,0,0
C186090484616097668252,0,0,0
C186090484616097668253,0,0,0
C186090484616097668254,0,0,0
C141973260314197326050,0,0,0
C183520348518352034900,0,0,0
C183520348518352034901,0,0,0
C183520348518352034902,0,0,0
C183520348518352034903,0,0,0
C183520348518352034904,0,0,0
C183520348518352034905,0,0,0
C183520348518352034906,0,0,0
C183520348518352034907,0,0,0
C186090486316097832760,0,0,0
C186090486316097832761,0,0,0
C186090486316097832762,0,0,0
C186090486316097832763,0,0,0
C186090486316097832764,0,0,0
C186090486316097832765,0,0,0
C186090486316097832750,0,0,0
C14197326053786485460,0,0,0
C14197326053786485461,0,0,0
C160976682316097668250,0,0,0
C160976682316097668251,0,0,0
C160976682316097668252,0,0,0
C160976682316097668253,0,0,0
C160976682316097668254,0,0,0
C160976682316097668255,0,0,0
C160976682316097668256,0,0,0
C160976682316097668257,0,0,0
C160976682316097668258,0,0,0
C160976682316097668259,0,0,0
C1609766823160976682510,0,0,0
C1609766823160976682511,0,0,0
C1609766823160976682512,0,0,0
C1609766823160976682513,0,0,0
C1609766823160976682514,0,0,0
C1609766823160976682515,0,0,0
C1609766823160976682516,0,0,0
C1609766823160976682517,0,0,0
C1609766823160976682518,0,0,0
C1609766823160976682519,0,0,0
C1609766823160976682520,0,0,0
C1609766823160976682521,0,0,0
C1609766823160976682522,0,0,0
C1609766823160976682523,0,0,0
C160976682316097832840,0,0,0
C160976682516097668260,0,0,0
C160976682516097668261,0,0,0
C160976682516097668262,0,0,0
C160976682516097668263,0,0,0
C160976682516097668264,0,0,0
C160976682516097668265,0,0,0
C614739347061473934730,0,0,0
C614739347061473934731,0,0,0
C160978327616097832790,0,0,0
C160978327616097832791,0,0,0
C160978327616097832792,0,0,0
C160978327616097832793,0,0,0
C160978327616097832794,0,0,0
C160978327616097832795,0,0,0
C160978327616097832796,0,0,0
C160978327616097832797,0,0,0
C160978327616097832798,0,0,0
C160978327616097832799,0,0,0
C1609783276160978327910,0,0,0
C1609783276160978327911,0,0,0
C1609783276160978327912,0,0,0
C1609783276160978327913,0,0,0
C160978327916097832800,0,0,0
C160978327916097832830,0,0,0
C160978328016097832840,0,0,0
