# timeInterval, linkID, cellName, groupID, groupSizeOnLink 
4, 10, C2, 0, 2.6192755524004627E-7
4, 5, C1, 1, 8.778742563297243E-6
4, 4, C1, 1, 2.1230035333764634E-4
4, 4, C1, 0, 2.2465997647778884
4, 0, C1, 1, 0.001055562760516529
4, 0, C1, 0, 0.0010555627605165277
5, 207, C14, 1, 0.009133859331950066
5, 206, C14, 1, 1.3177527010521902E-18
5, 205, C14, 1, 1.4725484663990674E-4
5, 204, C14, 1, 2.8613584306156826E-10
5, 203, C14, 1, 1.650023299395044
5, 200, C13, 1, 6.748829040639461E-10
5, 199, C13, 1, 0.8778985654237027
5, 197, C13, 1, 0.01602802670602324
5, 195, C18, 1, 2.278726184501802E-8
5, 194, C18, 1, 9.58802934134849E-8
5, 193, C18, 1, 0.37221800429730256
5, 192, C18, 1, 3.5257312360087353E-15
5, 191, C18, 1, 0.4457517972002188
5, 187, C17, 1, 0.273954338779778
5, 186, C17, 1, 5.7880828132320156E-9
5, 185, C17, 1, 0.6509476095936703
5, 184, C17, 1, 1.2396095435130907E-11
5, 183, C21, 1, 0.016125014417499337
5, 182, C21, 1, 0.0017103805463575318
5, 180, C21, 1, 0.0017103805463575318
5, 179, C21, 1, 0.016125014417499337
5, 175, C24, 1, 0.001209467097014289
5, 173, C24, 1, 0.001209467097014289
5, 169, C23, 1, 0.06348301115288815
5, 168, C23, 1, 6.139420398728348E-10
5, 167, C23, 1, 0.06548666513006425
5, 166, C23, 1, 4.341388811287438E-10
5, 165, C23, 1, 0.0017103805463575318
5, 164, C23, 1, 0.001209467097014289
5, 163, C23, 1, 0.06348301115288815
5, 162, C23, 1, 6.139420398728348E-10
5, 161, C23, 1, 0.001209467097014289
5, 160, C23, 1, 0.0017103805463575318
5, 159, C23, 1, 0.0017103805463575318
5, 158, C23, 1, 0.0017103805463575318
5, 151, C25, 1, 0.0017103805463575318
5, 149, C25, 1, 0.0017103805463575318
5, 82, C15, 0, 0.0016126227151567723
5, 80, C15, 0, 0.0016126227151567723
5, 79, C12, 0, 8.5525448256623E-4
5, 74, C12, 0, 8.5525448256623E-4
5, 72, C12, 0, 8.5525448256623E-4
5, 69, C10, 0, 8.5525448256623E-4
5, 68, C10, 0, 0.0012094670725458143
5, 67, C10, 0, 0.0016126227151567723
5, 66, C10, 0, 0.0012094670725458143
5, 65, C10, 0, 5.788518124794317E-10
5, 64, C10, 0, 0.025105803837713173
5, 63, C10, 0, 4.3413887234577125E-10
5, 62, C10, 0, 0.026315270910258984
5, 61, C10, 0, 3.069940679314397E-10
5, 60, C10, 0, 0.026522654324776313
5, 58, C9, 0, 0.0012094670725458143
5, 49, C8, 0, 9.011742125808115E-9
5, 48, C8, 0, 0.06669718579366508
5, 37, C6, 0, 5.315187167116548E-8
5, 36, C6, 0, 0.41880607591095254
5, 29, C4, 0, 1.2694150576466154E-6
5, 28, C4, 1, 0.26463909476815045
5, 28, C4, 0, 5.66723405073921E-6
5, 27, C4, 0, 0.3304162508514546
5, 26, C4, 1, 0.14807933572466106
5, 25, C4, 1, 1.2544369960274705E-5
5, 25, C4, 0, 2.935801971967848E-7
5, 24, C4, 0, 0.09987836441206073
5, 23, C4, 1, 1.8608546280351595E-12
5, 23, C4, 0, 1.1604126264629245E-14
5, 22, C4, 1, 5.667241306419941E-6
5, 22, C4, 0, 0.5514187981908257
5, 21, C4, 1, 0.040901072687796136
5, 21, C4, 0, 1.3397586603918094E-14
5, 20, C4, 1, 0.005757880528900643
5, 20, C4, 0, 1.1761312148584984
5, 15, C3, 0, 1.4727453198764668E-11
5, 14, C3, 1, 2.0896091678769145E-4
5, 14, C3, 0, 0.01915847126831518
5, 11, C2, 1, 8.444187248337019E-16
5, 10, C2, 1, 0.0010480125597080085
5, 10, C2, 0, 2.2146745715535798E-8
5, 5, C1, 1, 8.228628632892483E-8
5, 4, C1, 1, 3.2571506037023046E-6
5, 4, C1, 0, 2.247638317084568
5, 0, C1, 1, 1.619426108071621E-5
5, 0, C1, 0, 1.6194261080716048E-5
6, 207, C14, 1, 2.4470458394563252E-5
6, 206, C14, 1, 2.0737938879123254E-19
6, 205, C14, 1, 0.009108378638577988
6, 203, C14, 1, 0.8443651610629915
6, 199, C13, 1, 9.236003218009461E-6
6, 198, C13, 1, 4.7682394031856214E-11
6, 197, C13, 1, 0.0046941749633849375
6, 195, C18, 1, 2.0305536592758588E-14
6, 194, C18, 1, 0.37221526816316836
6, 193, C18, 1, 1.452133737091889E-6
6, 191, C18, 1, 1.2943694878605023
6, 189, C17, 1, 0.06453660199976755
6, 188, C17, 1, 4.794681940550646E-14
6, 187, C17, 1, 5.350542884030585E-6
6, 186, C17, 1, 2.77894983532141E-11
6, 185, C17, 1, 1.015335084246782
6, 183, C21, 1, 1.2332947548802998E-4
6, 182, C21, 1, 5.41923930530371E-14
6, 181, C21, 1, 2.197409189969652E-6
6, 180, C21, 1, 8.774288506167907E-5
6, 179, C21, 1, 0.7405608571298581
6, 178, C21, 1, 1.0078857068712283E-11
6, 177, C22, 1, 0.013110718322183069
