# timeInterval, linkID, cellName, groupID, groupSizeOnLink 
5, 22, C4, 1, 0.0025614374361826813
5, 22, C4, 0, 0.012740842209614918
5, 21, C4, 1, 0.001043865596877278
5, 21, C4, 0, 1.3046237449721296E-5
5, 20, C4, 1, 2.744463698018103E-4
5, 20, C4, 0, 0.5219730827631361
5, 19, C3, 1, 2.5942603813379877E-7
5, 19, C3, 0, 1.153294657652053E-5
5, 18, C3, 1, 1.561189622549657E-7
5, 18, C3, 0, 0.00671608148018189
5, 17, C3, 0, 5.731609300185191E-6
5, 16, C3, 1, 8.468646773928894E-10
5, 16, C3, 0, 2.2686362354399904E-4
5, 15, C3, 1, 1.5578473253778031E-7
5, 15, C3, 0, 1.8419665162937768E-4
5, 14, C3, 1, 1.0737112466454716E-8
5, 14, C3, 0, 1.2524097387211884E-5
5, 11, C2, 1, 1.055318711052311E-4
5, 11, C2, 0, 9.395441931026646E-5
5, 10, C2, 1, 1.0724671943403192
5, 10, C2, 0, 0.03425952917713743
5, 5, C1, 1, 8.156042220207546E-10
5, 5, C1, 0, 6.3384502995971215E-12
5, 4, C1, 1, 1.9640036947662057E-5
5, 4, C1, 0, 0.0011289097827083148
5, 0, C1, 1, 4.187065875493439
5, 0, C1, 0, 7.600153429475984
6, 207, C14, 1, 0.5511774068288406
6, 206, C14, 1, 1.3722922022779612E-4
6, 205, C14, 1, 0.06298681179826245
6, 204, C14, 1, 2.461319377209786E-4
6, 203, C14, 1, 3.1808107650490114
6, 202, C14, 1, 5.889731988666631E-5
6, 201, C13, 1, 3.964963384304687E-5
6, 200, C13, 1, 0.0018587508633766887
6, 199, C13, 1, 3.920530894997588E-5
6, 198, C13, 1, 0.06851367866391637
6, 197, C13, 1, 5.934732589287651E-4
6, 196, C13, 1, 1.552945305598514E-5
6, 195, C18, 1, 6.216363890883019E-5
6, 194, C18, 1, 0.02450543964959497
6, 193, C18, 1, 0.009107377107133649
6, 192, C18, 1, 2.3129930323463067E-5
6, 191, C18, 1, 0.2901855899022467
6, 190, C18, 1, 5.530070368393132E-6
6, 189, C17, 1, 0.0017125823187284545
6, 188, C17, 1, 1.1474759409377444E-5
6, 187, C17, 1, 4.1919095231807775E-4
6, 186, C17, 1, 3.534886845657776E-5
6, 185, C17, 1, 0.0209104524194036
6, 184, C17, 1, 1.0411000838541912E-5
6, 183, C21, 1, 0.004844226367303329
6, 182, C21, 1, 3.3639959992048557E-6
6, 180, C21, 1, 1.6164681729658822E-5
6, 179, C21, 1, 0.0018361570251443462
6, 175, C24, 1, 4.7076297227248464E-4
6, 173, C24, 1, 0.017086710978030897
6, 169, C23, 1, 0.0031290025454098172
6, 168, C23, 1, 1.220988708865472E-4
6, 167, C23, 1, 0.051745555230899146
6, 166, C23, 1, 2.8049200561698634E-4
6, 165, C23, 1, 5.867097903500085E-4
6, 164, C23, 1, 9.796943619327585E-5
6, 163, C23, 1, 0.12212677258900978
6, 162, C23, 1, 1.3005274015971067E-4
6, 161, C23, 1, 0.0038588869387228544
6, 160, C23, 1, 6.249297422614824E-4
6, 159, C23, 1, 0.0016797831262980276
6, 158, C23, 1, 4.542444481015135E-5
6, 151, C25, 1, 0.02268231470298541
6, 149, C25, 1, 0.06494074264676351
6, 82, C15, 0, 0.014731478490181372
6, 80, C15, 0, 0.1867551703058691
6, 79, C12, 0, 4.7729394353132855E-5
6, 74, C12, 0, 4.7729394353132855E-5
6, 72, C12, 0, 0.0017323757697672011
6, 69, C10, 0, 1.768285938991014E-4
6, 68, C10, 0, 8.861464864308895E-5
6, 67, C10, 0, 1.1861249208338502E-4
6, 66, C10, 0, 0.004974257196653936
6, 65, C10, 0, 3.49420555403959E-4
6, 64, C10, 0, 0.45540337209655946
6, 63, C10, 0, 3.3780045464770975E-4
6, 62, C10, 0, 0.010645425538293974
6, 61, C10, 0, 5.209193770929984E-4
6, 60, C10, 0, 0.009185020818867701
6, 58, C9, 0, 9.045152900358352E-6
6, 57, C9, 0, 9.045152900358352E-6
6, 56, C9, 0, 0.0024606871659073075
6, 54, C9, 0, 1.9410204277749908E-4
6, 53, C8, 0, 0.0016633013850156453
6, 52, C8, 0, 0.043296587750050505
6, 51, C8, 0, 5.888131544513416E-4
6, 50, C8, 0, 0.028348555600674143
6, 49, C8, 0, 5.1075899687332E-4
6, 48, C8, 0, 0.7518613285434497
6, 47, C7, 0, 3.512902151442006E-4
6, 46, C7, 0, 0.0011334866710377336
6, 45, C7, 0, 1.608114837569585E-4
6, 44, C7, 0, 0.008786483700064424
6, 43, C7, 0, 2.749730799623407E-5
6, 42, C7, 0, 0.005857002429501176
6, 41, C6, 0, 3.971943546189318E-4
